NULL,THRIL,Casino Royale,B,Deluxe Edition,144,Casino Royale,0,NULL,NULL
NULL,CRIME,Layer Cake,B,,106,Layer Cake,0,NULL,NULL
NULL,CRIME,RocknRolla,B,,115,RocknRolla,0,NULL,NULL
NULL,ACTN,Robocop 1,B,Robocop Trilogy,103,Robocop,0,NULL,NULL
NULL,ACTN,Robocop 2,B,Robocop Trilogy,117,Robocop,0,NULL,NULL
NULL,ACTN,Robocop 3,B,Robocop Trilogy,105,Robocop,0,NULL,NULL
NULL,THRIL,District 9,B,,112,District 9,0,NULL,NULL
NULL,SCIFI,Starship Troopers,B,,130,Starship Troopers,0,NULL,NULL
NULL,HIST,Master and Commander,B,,132,Master and Commander,0,NULL,NULL
NULL,DRAMA,Boyz in the Hood,B,,112,Boyz in the Hood,0,NULL,NULL
NULL,HORR,Event Horizon,B,Special Collector's Edition,96,Event Horizon,0,NULL,NULL
NULL,THRIL,The Book of Eli,B,,117,The Book of Eli,0,NULL,NULL
NULL,HIST,The Last Samurai,B,,148,The Last Samurai,0,NULL,NULL
NULL,ADVNT,The Goonies,B,,114,The Goonies,0,NULL,NULL
NULL,THRIL,The Fugitive,B,,130,The Fugitive,0,NULL,NULL
NULL,COMDY,Dazed and Confused,B,,103,Dazed and Confused,0,NULL,NULL
NULL,THRIL,The Pelican Brief,B,,141,The Pelican Brief,0,NULL,NULL
NULL,THRIL,Taken,B,Extended harder Cut,89,Taken,0,NULL,NULL
NULL,WAR,Days of Glory,B,,118,Days of Glory,0,NULL,NULL
NULL,WAR,Inglorious Basterds,B,,153,Inglorious Basterds,0,NULL,NULL
NULL,ADVNT,The Princess Bride,B,The Special Edition,99,The Princess Bride,0,NULL,NULL
NULL,DRAMA,The Shawshank Redemption,B,,136,The Shawshank Redemption,0,NULL,NULL
NULL,CRIME,"Lock, Stock & Two Smoking Barrels",B,,108,"Lock, Stock & Two Smoking Barrels",0,NULL,NULL
NULL,CRIME,Snatch,B,,103,Snatch,0,NULL,NULL
NULL,COMDY,The Hangover Part II,B,,102,The Hangover Part II,0,NULL,NULL
